Customer Code,# of Receivers,Profit per Receiver,Profit per Receiver Bucket,# of PPV Orders (last 12 Months),Profit per PPV order,Profit per PPV order Bucket,DVR Service,DVR Service Profit,DVR Service Profit Bucket,HD Programming Service,HD Service Profit,HD Service Profit Bucket,Total Profit,Total Profit Buckets,Responder Rating,Est. Mortgage Loan Amount,Dwelling Type,Photography,Gardening,Cooking,Gourmet Food,Home Business,Readers,New Age,Upscale,Computer,Age,Marital Status,Education,Household Income,Gender,Homeowner,Number of Total Rooms,Customer Count,Age Group,Dwelling Type Details,Education Status Details,Cluster
134,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,107966,4,0,0,0,0,0,0,0,0,0,35,0,2,42500,0,0,6,1,35-44,Unknown,Some College,1
135,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,107966,4,0,0,0,0,0,0,0,0,0,43,0,3,42500,0,0,6,1,35-44,Unknown,Completed College,1
136,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,115612,2,0,0,0,0,0,0,0,0,1,32,1,3,42500,0,1,6.28,1,25-34,Single Family,Completed College,1
137,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,102869,2,0,0,1,0,1,1,0,1,1,50,1,2,42500,0,1,7,1,45-54,Single Family,Some College,1
138,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,1,107966,4,0,0,0,0,0,0,0,0,0,39,0,3,42500,0,0,7.67,1,35-44,Unknown,Completed College,1
139,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,102869,4,0,0,0,0,0,1,0,0,0,32,0,3,42500,0,0,7.8,1,25-34,Unknown,Completed College,1
140,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,1,107966,2,0,1,0,1,0,1,1,0,1,29,1,1,42500,0,0,5.71,1,25-34,Single Family,High School,1
141,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,115612,4,0,0,0,0,0,0,0,1,0,31,0,2,42500,0,0,6.39,1,25-34,Unknown,Some College,1
142,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,110515,4,0,1,0,0,1,0,0,1,0,81,1,1,42500,0,0,5.25,1,70-Above,Unknown,High School,1
143,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,88488,2,0,1,0,1,1,1,1,0,1,43,1,3,42500,0,0,7,1,35-44,Single Family,Completed College,1
144,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,4,144917,4,0,0,0,0,1,1,0,0,1,28,1,1,42500,0,1,5,1,25-34,Unknown,High School,1
145,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,166676,4,0,0,0,0,0,0,0,0,0,37,1,2,42500,0,1,8,1,35-44,Unknown,Some College,1
146,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,97771,2,0,0,0,0,0,0,0,0,0,36,0,3,42500,0,0,7.02,1,35-44,Single Family,Completed College,1
147,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,118000,4,0,0,0,0,0,0,0,0,0,45,0,2,42500,0,0,6,1,45-54,Unknown,Some College,1
148,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,115612,2,0,0,0,0,0,0,0,0,0,22,1,3,42500,0,0,7.31,1,18-24,Single Family,Completed College,1
149,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,117438,3,0,0,0,0,0,0,0,0,0,69,1,1,42500,0,0,3,1,55-69,Condo,High School,1
150,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,3,110515,4,0,1,1,1,0,1,1,0,1,43,0,4,42500,0,0,5,1,35-44,Unknown,Graduate School,1
151,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,102869,2,0,1,0,0,0,1,0,0,1,39,0,2,42500,0,0,6,1,35-44,Single Family,Some College,1
152,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,120709,0,0,0,0,0,1,0,0,1,0,29,0,3,42500,0,0,6,1,25-34,Unknown,Completed College,1
153,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,97771,2,0,0,0,0,0,1,0,1,1,35,0,2,42500,0,0,6,1,35-44,Single Family,Some College,1
154,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,97771,2,0,0,0,0,1,1,0,0,1,36,0,1,42500,0,0,6,1,35-44,Single Family,High School,1
155,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,115612,2,0,0,0,0,0,0,0,0,0,42,0,2,42500,0,0,7,1,35-44,Single Family,Some College,1
156,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,3,102869,2,0,1,1,1,0,1,0,1,1,48,1,3,62500,0,0,5,1,45-54,Single Family,Completed College,1
157,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,107966,2,0,1,1,1,0,1,1,0,0,51,0,1,62500,0,0,6,1,45-54,Single Family,High School,1
158,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,1,115612,2,0,0,0,0,0,0,0,0,0,26,0,1,62500,0,0,6.5,1,25-34,Single Family,High School,1
159,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,370248,4,0,0,0,0,0,0,0,0,1,34,1,3,62500,0,1,5,1,25-34,Unknown,Completed College,1
160,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,137488,4,0,0,0,0,0,0,0,0,0,54,1,3,62500,0,0,8.5,1,45-54,Unknown,Completed College,1
161,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,115612,2,0,0,0,0,0,0,0,0,1,45,1,2,62500,0,0,3,1,45-54,Single Family,Some College,1
162,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,110515,4,0,0,0,0,0,0,0,1,0,50,0,2,62500,0,0,5.75,1,45-54,Unknown,Some College,1
163,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,113063,2,0,0,0,0,1,0,0,0,1,40,0,1,62500,0,0,6,1,35-44,Single Family,High School,1
164,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,113063,2,0,0,0,0,0,0,0,0,1,43,1,1,62500,0,1,6,1,35-44,Single Family,High School,1
165,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,97771,4,0,0,0,0,0,1,0,0,1,30,1,1,62500,0,0,6.67,1,25-34,Unknown,High School,1
166,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,113063,2,0,0,0,0,0,0,0,0,1,52,1,1,62500,0,0,7,1,45-54,Single Family,High School,1
167,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,4,484233,4,0,0,1,1,1,1,0,1,0,62,1,3,62500,0,1,10,1,55-69,Unknown,Completed College,1
168,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,107966,2,0,1,1,0,0,1,0,0,1,38,1,1,62500,0,0,6,1,35-44,Single Family,High School,1
169,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,118161,2,0,0,1,0,1,1,0,0,1,58,0,2,62500,0,0,11,1,55-69,Single Family,Some College,1
170,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,113063,4,0,0,0,0,0,0,0,0,0,34,1,1,62500,0,0,12,1,25-34,Unknown,High School,1
171,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,197562,4,0,0,0,0,1,0,0,1,1,39,1,4,62500,0,1,6,1,35-44,Unknown,Graduate School,1
172,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,107966,4,0,0,0,0,0,0,0,0,0,37,0,3,62500,0,0,8.5,1,35-44,Unknown,Completed College,1
173,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,118161,4,0,0,0,0,0,0,0,0,1,29,0,2,62500,0,0,7.5,1,25-34,Unknown,Some College,1
174,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,3,100320,2,0,1,0,0,0,1,0,0,1,34,1,1,62500,0,0,9,1,25-34,Single Family,High School,1
175,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,122101,2,0,0,0,0,0,0,0,0,0,88,0,1,62500,0,0,3,1,70-Above,Single Family,High School,1
176,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,102869,2,0,1,1,1,0,1,1,0,1,28,1,2,62500,0,0,4,1,25-34,Single Family,Some College,1
177,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,118161,2,0,1,1,1,0,1,1,0,1,54,0,3,62500,0,1,5,1,45-54,Single Family,Completed College,1
178,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,110515,2,0,0,0,1,1,1,1,1,1,56,0,1,62500,0,0,5,1,55-69,Single Family,High School,1
179,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,3,110515,2,0,1,1,0,1,1,0,1,1,33,0,2,62500,0,0,5,1,25-34,Single Family,Some College,1
180,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,1,110515,4,0,0,0,0,0,0,0,0,0,39,1,1,62500,0,0,5.67,1,35-44,Unknown,High School,1
181,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,110515,4,0,0,1,0,0,1,0,0,1,66,0,1,62500,0,0,6,1,55-69,Unknown,High School,1
182,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,118161,4,0,0,0,0,0,0,0,0,0,68,0,2,62500,0,0,6,1,55-69,Unknown,Some College,1
183,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,4,118482,2,0,0,1,0,0,1,0,1,1,78,1,1,62500,0,1,6,1,70-Above,Single Family,High School,1
184,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,1,107966,2,0,0,0,0,0,0,0,0,0,44,0,1,62500,0,0,7,1,35-44,Single Family,High School,1
185,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,107966,4,0,0,0,0,0,0,0,0,0,40,0,3,62500,0,0,7,1,35-44,Unknown,Completed College,1
186,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,110515,4,0,0,0,0,1,0,0,1,1,50,1,2,62500,0,0,7.75,1,45-54,Unknown,Some College,1
187,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,3,192855,2,0,0,0,0,0,0,0,1,1,63,0,3,62500,0,1,8,1,55-69,Single Family,Completed College,1
188,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,387032,4,0,0,0,0,1,0,0,1,1,31,0,3,62500,0,1,9,1,25-34,Unknown,Completed College,1
189,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,194507,2,0,0,0,0,1,0,0,0,0,54,1,3,62500,0,1,9,1,45-54,Single Family,Completed College,1
190,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,105417,2,0,0,0,0,1,1,0,0,1,23,1,1,62500,0,0,6,1,18-24,Single Family,High School,1
191,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,1,135104,4,0,1,1,0,1,1,0,1,1,46,1,1,62500,0,1,6.5,1,45-54,Unknown,High School,1
192,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,1,107966,4,0,0,0,0,0,0,0,0,0,37,0,3,62500,0,0,6.5,1,35-44,Unknown,Completed College,1
193,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,3,132951,4,0,0,1,0,1,1,0,0,1,38,0,2,62500,0,1,7.33,1,35-44,Unknown,Some College,1
194,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,113063,2,0,0,0,0,0,0,0,0,0,25,0,2,62500,0,0,6,1,25-34,Single Family,Some College,1
195,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,110515,4,0,0,0,0,0,0,0,0,0,28,0,2,62500,0,0,6.52,1,25-34,Unknown,Some College,1
196,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,102869,2,0,1,0,0,0,1,0,0,1,46,0,1,62500,0,0,8,1,45-54,Single Family,High School,1
197,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,120709,4,0,0,0,0,0,0,0,1,1,64,1,3,62500,0,0,8,1,55-69,Unknown,Completed College,1
198,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,107966,4,0,0,0,0,0,0,0,0,0,38,0,3,62500,0,0,8.5,1,35-44,Unknown,Completed College,1
199,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,107966,4,0,0,0,0,0,0,0,0,0,41,0,3,62500,0,0,5.54,1,35-44,Unknown,Completed College,1
200,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,97771,0,0,0,1,1,1,1,1,0,1,64,1,3,62500,0,0,6.5,1,55-69,Unknown,Completed College,1
201,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,192314,4,0,0,0,0,0,0,0,0,0,31,1,1,62500,0,1,3,1,25-34,Unknown,High School,1
202,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,120709,4,0,0,0,0,0,0,0,0,0,35,0,3,62500,0,0,5,1,35-44,Unknown,Completed College,1
203,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,3,160308,2,0,0,0,0,0,0,0,0,1,44,0,3,62500,0,1,5,1,35-44,Single Family,Completed College,1
204,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,118161,2,0,0,0,0,0,0,0,0,1,23,0,2,62500,0,0,5.5,1,18-24,Single Family,Some College,1
205,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,3,100320,2,0,0,0,0,0,0,0,0,0,51,1,2,62500,0,0,6,1,45-54,Single Family,Some College,1
206,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,113063,2,0,0,0,0,0,0,0,0,0,44,1,3,62500,0,0,6.33,1,35-44,Single Family,Completed College,1
207,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,0,110838,4,0,0,0,0,1,0,0,1,1,19,0,1,62500,0,0,7,1,18-24,Unknown,High School,1
208,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,220333,3,0,0,0,0,0,1,0,0,0,47,0,2,62500,0,1,7,1,45-54,Condo,Some College,1
209,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,105417,2,0,0,0,0,0,0,0,0,1,38,0,3,62500,0,0,8,1,35-44,Single Family,Completed College,1
210,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,4,115612,2,0,1,1,0,1,1,0,1,1,42,1,1,62500,0,0,10,1,35-44,Single Family,High School,1
211,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,120709,2,0,0,0,0,0,0,0,1,1,37,1,3,62500,0,1,7,1,35-44,Single Family,Completed College,1
212,1,50,$50,0,0,$0,0,0,$0,0,0,$0,50,$50,2,311803,2,0,0,0,0,1,0,0,1,1,27,0,3,62500,0,1,7,1,25-34,Single Family,Completed College,1
213,1,50,$50,1,2,$2,0,0,$0,0,0,$0,52,$52,2,110515,2,0,0,0,0,1,0,0,0,0,35,1,1,20000,0,0,5,1,35-44,Single Family,High School,1
214,1,50,$50,1,2,$2,0,0,$0,0,0,$0,52,$52,2,107966,4,0,0,0,0,1,0,0,1,1,33,0,1,30000,0,0,6.28,1,25-34,Unknown,High School,1
215,1,50,$50,1,2,$2,0,0,$0,0,0,$0,52,$52,2,107966,4,0,0,0,0,0,0,0,0,0,59,0,2,30000,0,0,7,1,55-69,Unknown,Some College,1
216,1,50,$50,1,2,$2,0,0,$0,0,0,$0,52,$52,2,120709,2,0,0,0,0,0,1,0,1,0,29,0,3,42500,0,0,5,1,25-34,Single Family,Completed College,1
217,1,50,$50,2,4,$4,0,0,$0,0,0,$0,54,$54,4,113063,2,0,1,1,1,0,1,1,0,1,26,0,2,62500,0,0,5,1,25-34,Single Family,Some College,1
218,1,50,$50,3,6,$6,0,0,$0,0,0,$0,56,$56,0,120709,4,0,0,0,0,0,0,0,1,0,27,1,2,30000,0,0,6.33,1,25-34,Unknown,Some College,1
219,1,50,$50,6,12,$12,0,0,$0,0,0,$0,62,$62,0,92598,2,0,0,0,0,0,1,0,1,0,43,0,1,20000,0,1,6,1,35-44,Single Family,High School,1
220,1,50,$50,7,14,$14,0,0,$0,0,0,$0,64,$64,4,88974,2,0,0,1,0,1,1,0,0,1,53,1,3,62500,0,1,5,1,45-54,Single Family,Completed College,1
221,1,50,$50,8,16,$16,0,0,$0,0,0,$0,66,$66,2,110515,4,0,0,0,0,0,0,0,0,1,30,1,3,42500,0,0,8,1,25-34,Unknown,Completed College,1
222,1,50,$50,9,18,$18,0,0,$0,0,0,$0,68,$68,0,115612,4,0,0,0,0,0,0,0,0,0,34,0,1,20000,0,0,5.75,1,25-34,Unknown,High School,1
223,1,50,$50,9,18,$18,0,0,$0,0,0,$0,68,$68,2,167839,2,0,0,0,0,1,0,0,1,1,31,1,2,62500,0,1,5,1,25-34,Single Family,Some College,1
224,1,50,$50,9,18,$18,0,0,$0,0,0,$0,68,$68,1,127491,2,0,0,0,0,0,0,0,1,0,54,1,1,62500,0,0,5,1,45-54,Single Family,High School,1
225,1,50,$50,26,52,$52,0,0,$0,0,0,$0,102,$102,2,97771,4,0,0,0,0,0,0,0,0,0,34,0,1,20000,0,0,5.64,1,25-34,Unknown,High School,5
226,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,107966,4,0,0,1,0,0,1,0,1,1,33,1,2,8000,0,0,8.5,1,25-34,Unknown,Some College,1
227,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,1,121545,4,0,0,0,0,1,0,0,1,0,74,1,1,8000,0,1,7.25,1,70-Above,Unknown,High School,1
228,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,113063,2,0,1,1,1,1,1,1,0,1,76,0,2,8000,0,0,5,1,70-Above,Single Family,Some College,1
229,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,115612,4,0,0,1,1,0,1,1,0,1,23,0,1,8000,0,0,5,1,18-24,Unknown,High School,1
230,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,4,127872,4,0,1,0,0,1,1,0,0,1,49,1,2,8000,0,1,6,1,45-54,Unknown,Some College,1
231,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,115612,4,0,0,0,0,1,1,0,1,1,28,1,3,8000,0,0,6,1,25-34,Unknown,Completed College,1
232,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,118161,2,0,0,0,0,0,0,0,0,0,56,0,1,8000,0,0,6,1,55-69,Single Family,High School,1
233,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,4,105417,4,0,0,0,0,1,1,0,0,1,74,1,1,8000,0,1,7,1,70-Above,Unknown,High School,1
234,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,107966,4,0,0,0,0,0,1,0,0,0,28,0,1,8000,0,0,7,1,25-34,Unknown,High School,1
235,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,100320,4,0,0,0,0,0,0,0,0,0,43,0,1,8000,0,0,6,1,35-44,Unknown,High School,1
236,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,113063,4,0,0,0,0,1,0,0,1,0,81,1,1,8000,0,0,6.5,1,70-Above,Unknown,High School,1
237,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,113063,4,0,0,1,0,0,1,0,0,1,51,0,1,8000,0,0,7.86,1,45-54,Unknown,High School,1
238,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,4,151536,4,0,1,1,1,1,1,1,1,1,67,0,2,8000,0,1,6,1,55-69,Unknown,Some College,1
239,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,118000,2,0,0,0,0,0,0,0,0,0,92,1,2,8000,0,1,7,1,70-Above,Single Family,Some College,1
240,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,105417,2,0,0,0,0,0,0,0,0,0,32,1,1,8000,0,0,9,1,25-34,Single Family,High School,1
241,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,100320,2,0,1,0,0,0,1,0,0,1,48,0,1,8000,0,0,3,1,45-54,Single Family,High School,1
242,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,107966,3,0,0,0,0,0,0,0,0,0,44,0,2,8000,0,0,4,1,35-44,Condo,Some College,1
243,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,97771,2,0,0,0,0,0,0,0,0,0,58,0,1,8000,0,0,4,1,55-69,Single Family,High School,1
244,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,232477,2,0,0,0,0,0,0,0,0,0,27,1,2,8000,0,1,5,1,25-34,Single Family,Some College,1
245,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,184543,2,0,0,0,0,0,0,0,0,0,79,1,1,8000,0,1,5,1,70-Above,Single Family,High School,1
246,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,3,113063,4,0,1,1,0,1,1,0,0,1,58,0,1,8000,0,0,5,1,55-69,Unknown,High School,1
247,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,3,102869,2,0,0,0,0,1,0,0,0,0,25,0,1,8000,0,0,5,1,25-34,Single Family,High School,1
248,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,115612,2,0,0,0,0,0,0,0,0,0,49,0,1,8000,0,0,5.33,1,45-54,Single Family,High School,1
249,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,119030,2,0,0,1,0,1,1,0,0,1,55,0,1,8000,0,0,6,1,55-69,Single Family,High School,1
250,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,113905,2,0,0,0,0,1,0,0,1,0,61,1,2,8000,0,0,6,1,55-69,Single Family,Some College,1
251,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,102869,2,0,0,0,0,0,0,0,0,0,45,0,1,8000,0,0,6,1,45-54,Single Family,High School,1
252,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,97771,4,0,0,0,0,0,0,0,0,0,26,0,1,8000,0,0,6,1,25-34,Unknown,High School,1
253,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,3,97771,4,0,0,0,0,0,1,0,0,0,59,0,1,8000,0,0,6,1,55-69,Unknown,High School,1
254,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,3,102869,2,0,0,0,0,0,0,0,0,1,57,1,1,8000,0,1,6,1,55-69,Single Family,High School,1
255,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,81187,4,0,0,0,0,0,0,0,1,0,70,1,1,8000,0,0,6.5,1,70-Above,Unknown,High School,1
256,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,107966,4,0,0,0,0,0,0,0,0,0,24,0,1,8000,0,0,6.5,1,18-24,Unknown,High School,1
257,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,102869,2,0,0,1,1,1,1,1,1,1,74,0,1,8000,0,0,6.65,1,70-Above,Single Family,High School,1
258,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,3,105417,4,0,0,0,0,0,1,0,0,0,48,1,1,8000,0,0,7,1,45-54,Unknown,High School,1
259,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,100320,4,0,0,0,0,0,0,0,0,1,60,0,3,8000,0,1,5.44,1,55-69,Unknown,Completed College,1
260,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,1,105417,2,0,0,0,0,0,0,0,0,0,39,0,1,8000,0,0,5.16,1,35-44,Single Family,High School,1
261,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,97771,2,0,0,0,0,0,1,0,1,1,68,0,1,8000,0,0,5.21,1,55-69,Single Family,High School,1
262,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,102869,4,0,0,0,0,0,1,0,0,0,79,1,1,8000,0,0,5,1,70-Above,Unknown,High School,1
263,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,102869,4,1,1,1,1,1,1,1,1,0,51,0,1,8000,0,0,5,1,45-54,Unknown,High School,1
264,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,105417,2,0,1,0,0,0,1,0,0,1,70,0,2,8000,0,0,5.66,1,70-Above,Single Family,Some College,1
265,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,107966,2,0,0,0,0,0,0,0,0,0,75,0,1,8000,0,0,5,1,70-Above,Single Family,High School,1
266,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,219659,4,0,0,0,0,0,0,0,0,0,60,0,1,8000,0,1,5,1,55-69,Unknown,High School,1
267,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,220260,4,0,0,0,0,0,0,0,0,0,40,0,3,8000,0,1,7,1,35-44,Unknown,Completed College,1
268,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,132528,2,0,0,0,0,1,0,0,1,0,60,1,2,8000,0,1,12,1,55-69,Single Family,Some College,1
269,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,98931,4,0,0,0,0,0,0,0,1,1,56,1,2,8000,0,0,5,1,55-69,Unknown,Some College,1
270,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,151770,4,0,0,0,0,0,0,0,1,1,54,1,1,8000,0,1,5,1,45-54,Unknown,High School,1
271,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,100320,4,0,0,0,0,0,0,0,0,0,38,0,1,8000,0,0,6,1,35-44,Unknown,High School,1
272,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,113063,4,0,0,0,0,0,0,0,0,0,70,0,1,8000,0,1,5,1,70-Above,Unknown,High School,1
273,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,115612,4,0,0,0,0,1,0,0,0,1,52,1,4,8000,0,0,6,1,45-54,Unknown,Graduate School,1
274,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,105417,4,0,0,1,0,0,0,0,0,0,60,0,1,8000,0,0,6.86,1,55-69,Unknown,High School,1
275,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,102869,4,0,0,0,0,0,0,0,0,0,41,1,2,8000,0,0,8,1,35-44,Unknown,Some College,1
276,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,175342,3,0,0,0,0,1,0,0,1,0,62,1,2,8000,0,1,11,1,55-69,Condo,Some College,1
277,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,2,110515,4,0,0,0,0,0,1,0,0,0,73,0,1,8000,0,0,3,1,70-Above,Unknown,High School,1
278,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,4,100320,4,0,0,0,0,0,1,0,0,1,81,1,1,8000,0,0,3,1,70-Above,Unknown,High School,1
279,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,100320,2,0,0,0,0,0,0,0,0,0,58,0,1,8000,0,0,4,1,55-69,Single Family,High School,1
280,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,102869,2,0,0,0,0,0,0,0,0,0,34,0,1,8000,0,0,4,1,25-34,Single Family,High School,1
281,2,100,$100,0,0,$0,0,0,$0,0,0,$0,100,$100,0,100320,2,0,0,0,0,0,1,0,0,0,91,0,2,8000,0,1,4,1,70-Above,Single Family,Some College,1
